"Employee id","Crew id","Flight","Departure Date","Block off","Arrival Date","Block on","Aircraft Registration","Aircraft Type","Duration","Landing","PIC","SIC"
97255,97255,"SK0689-20241103-ARN-LIN","2024-11-03","15:26:00","2024-11-03","17:57:00","SEROX","32N",151,true,"11250",
97255,97255,"SK4419-20241028-TOS-OSL","2024-10-28","11:44:00","2024-10-28","13:27:00","OYKBP","319",103,true,"38722",
97255,97255,"SK1492-20241028-ARN-TOS","2024-10-28","08:14:00","2024-10-28","10:17:00","SEROI","32N",123,false,"38722",
97255,97255,"SK0361-20241024-TRD-OSL","2024-10-24","14:08:00","2024-10-24","15:00:00","SERZZ","32N",52,false,"14754",
97255,97255,"SK0344-20241024-OSL-TRD","2024-10-24","12:35:00","2024-10-24","13:36:00","SERZZ","32N",61,true,"14754",
97255,97255,"SK1472-20241023-CPH-OSL","2024-10-23","20:53:00","2024-10-23","22:04:00","OYKBO","319",71,true,"14754",
97255,97255,"SK1474-20241022-CPH-OSL","2024-10-22","22:59:00","2024-10-23","00:05:00","SEROU","32N",66,false,"33997",
97255,97255,"SK1475-20241022-OSL-CPH","2024-10-22","20:46:00","2024-10-22","21:55:00","SEROU","32N",69,true,"33997",
97255,97255,"SK1470-20241022-CPH-OSL","2024-10-22","19:00:00","2024-10-22","20:02:00","SEROU","32N",62,true,"33997",
97255,97255,"SK1465-20241022-OSL-CPH","2024-10-22","17:16:00","2024-10-22","18:22:00","SEROU","32N",66,true,"33997",
97255,97255,"SK1460-20241022-CPH-OSL","2024-10-22","15:24:00","2024-10-22","16:33:00","SERUO","32N",69,false,"33997",
97255,97255,"SK7744-20241021-IOA-CPH","2024-10-21","22:33:00","2024-10-22","00:06:00","SEDOX","32N",153,false,"14754",
97255,97255,"SK7743-20241021-CPH-IOA","2024-10-21","18:12:00","2024-10-21","21:56:00","SEDOX","32N",164,true,"14754",
97255,97255,"SK2812-20241020-PMI-CPH","2024-10-20","19:43:00","2024-10-20","22:45:00","SEROP","32N",182,true,"14754",
97255,97255,"SK2811-20241020-CPH-PMI","2024-10-20","16:07:00","2024-10-20","18:48:00","SEROP","32N",161,false,"14754",
97255,97255,"SK0212-20241014-KRS-OSL","2024-10-14","11:43:00","2024-10-14","12:30:00","SERUA","32N",47,false,"11755",
97255,97255,"SK0211-20241014-OSL-KRS","2024-10-14","10:23:00","2024-10-14","11:11:00","SERUA","32N",48,true,"11755",
97255,97255,"SK0536-20241011-DUB-ARN","2024-10-11","11:50:00","2024-10-11","15:20:00","SEROT","32N",150,true,"11134",
97255,97255,"SK0535-20241011-ARN-DUB","2024-10-11","09:13:00","2024-10-11","10:55:00","SEROT","32N",162,false,"11134",
97255,97255,"SK0003-20241011-LLA-ARN","2024-10-11","06:54:00","2024-10-11","08:23:00","SEROT","32N",89,false,"11134",
97255,97255,"SK1854-20241010-ALC-ARN","2024-10-10","11:25:00","2024-10-10","15:18:00","SEROB","32N",233,false,"11134",
97255,97255,"SK1853-20241010-ARN-ALC","2024-10-10","06:08:00","2024-10-10","10:34:00","SEROB","32N",266,true,"11134",
97255,97255,"SK0011-20241006-LLA-ARN","2024-10-06","16:23:00","2024-10-06","17:38:00","SERON","32N",75,true,"14799",
97255,97255,"SK0010-20241006-ARN-LLA","2024-10-06","14:27:00","2024-10-06","15:41:00","SERON","32N",74,false,"14799",
97255,97255,"SK2678-20241006-BER-ARN","2024-10-06","12:11:00","2024-10-06","13:49:00","SERON","32N",98,false,"14799",
97255,97255,"SK2677-20241006-ARN-BER","2024-10-06","09:51:00","2024-10-06","11:24:00","SERON","32N",93,true,"14799",
97255,97255,"SK0001-20241006-LLA-ARN","2024-10-06","07:52:00","2024-10-06","09:09:00","SERON","32N",77,true,"14799",
97255,97255,"SK2738-20241005-SPU-ARN","2024-10-05","09:45:00","2024-10-05","12:19:00","OYKAY","320",154,false,"14799",
97255,97255,"SK2737-20241005-ARN-SPU","2024-10-05","06:06:00","2024-10-05","09:00:00","OYKAY","320",174,true,"14799",
97255,97255,"SK1842-20240930-FCO-ARN","2024-09-30","20:47:00","2024-10-01","00:04:00","SEROI","32N",197,false,"16868",
97255,97255,"SK1841-20240930-ARN-FCO","2024-09-30","16:21:00","2024-09-30","19:28:00","SEROI","32N",187,true,"16868",
97255,97255,"SK0536-20240926-DUB-ARN","2024-09-26","11:51:00","2024-09-26","15:26:00","SEROT","32N",155,false,"14635",
97255,97255,"SK0535-20240926-ARN-DUB","2024-09-26","09:16:00","2024-09-26","10:55:00","SEROT","32N",159,true,"14635",
97255,97255,"SK0003-20240926-LLA-ARN","2024-09-26","06:52:00","2024-09-26","08:12:00","SEROT","32N",80,true,"14635",
97255,97255,"SK1015-20240925-SFT-ARN","2024-09-25","13:12:00","2024-09-25","14:18:00","OYKAP","320",66,true,"14635",
97255,97255,"SK1014-20240925-ARN-SFT","2024-09-25","11:34:00","2024-09-25","12:41:00","OYKAP","320",67,false,"14635",
97255,97255,"SK1418-20240925-CPH-ARN","2024-09-25","08:50:00","2024-09-25","09:59:00","SEROI","32N",69,false,"14635",
97255,97255,"SK1417-20240925-ARN-CPH","2024-09-25","06:55:00","2024-09-25","08:02:00","SEROI","32N",67,true,"14635",
97255,97255,"SK0536-20240923-DUB-ARN","2024-09-23","12:20:00","2024-09-23","15:52:00","SEROX","32N",152,true,"10140",
97255,97255,"SK0535-20240923-ARN-DUB","2024-09-23","09:18:00","2024-09-23","11:03:00","SEROX","32N",165,false,"10140",
97255,97255,"SK0003-20240923-LLA-ARN","2024-09-23","06:50:00","2024-09-23","08:13:00","SEROX","32N",83,true,"10140",
97255,97255,"SK7902-20240922-MJT-ARN","2024-09-22","11:53:00","2024-09-22","14:19:00","SEROI","32N",206,false,"10140",
97255,97255,"SK7901-20240922-ARN-MJT","2024-09-22","06:09:00","2024-09-22","10:46:00","SEROI","32N",217,true,"10140",
97255,97255,"SK0725-20240918-HEL-ARN","2024-09-18","21:15:00","2024-09-18","21:10:00","OYKAS","320",55,true,"10944",
97255,97255,"SK0722-20240918-ARN-HEL","2024-09-18","18:44:00","2024-09-18","20:40:00","OYKAS","320",56,false,"10944",
97255,97255,"SK0011-20240918-LLA-ARN","2024-09-18","15:51:00","2024-09-18","17:12:00","SEROC","32N",81,false,"10944",
97255,97255,"SK0002-20240917-ARN-LLA","2024-09-17","19:28:00","2024-09-17","20:46:00","SEROB","32N",78,true,"10944",
97255,97255,"SK0013-20240917-LLA-ARN","2024-09-17","17:32:00","2024-09-17","18:49:00","SEROB","32N",77,false,"15447",
97255,97255,"SK0002-20240916-ARN-LLA","2024-09-16","19:27:00","2024-09-16","20:35:00","SEROI","32N",68,true,"15447",
97255,97255,"SK0013-20240916-LLA-ARN","2024-09-16","17:24:00","2024-09-16","18:50:00","SEROC","32N",86,true,"15447",
97255,97255,"SK0010-20240916-ARN-LLA","2024-09-16","13:55:00","2024-09-16","15:05:00","SEROT","32N",70,false,"15447",
97255,97255,"SK0496-20240913-OSL-ARN","2024-09-13","14:17:00","2024-09-13","15:09:00","OYKBO","319",52,true,"41781",
97255,97255,"SK4744-20240913-BRU-OSL","2024-09-13","10:56:00","2024-09-13","12:43:00","SERZX","32N",107,true,"41781",
97255,97255,"SK4743-20240913-OSL-BRU","2024-09-13","08:25:00","2024-09-13","10:16:00","SERZX","32N",111,false,"41781",
97255,97255,"SK0305-20240913-HAU-OSL","2024-09-13","06:42:00","2024-09-13","07:35:00","SEROG","32N",53,false,"41781",
97255,97255,"SK0312-20240912-OSL-HAU","2024-09-12","13:11:00","2024-09-12","14:03:00","LNRGM","32N",52,true,"62322",
97255,97255,"SK0281-20240911-OSL-BGO","2024-09-11","17:55:00","2024-09-11","18:44:00","SEROJ","32N",49,false,"41781",
97255,97255,"SK1460-20240911-CPH-OSL","2024-09-11","15:26:00","2024-09-11","16:34:00","SEROM","32N",68,true,"41781",
97255,97255,"SK2832-20240911-SPU-CPH","2024-09-11","12:24:00","2024-09-11","14:27:00","LNRGN","32N",123,true,"41781",
97255,97255,"SK2831-20240911-CPH-SPU","2024-09-11","09:23:00","2024-09-11","11:39:00","LNRGN","32N",136,false,"41781",
97255,97255,"SK0409-20240910-ARN-CPH","2024-09-10","17:50:00","2024-09-10","19:14:00","SEROP","32N",84,true,"41781",
97255,97255,"SK1806-20240910-PMI-ARN","2024-09-10","13:16:00","2024-09-10","17:08:00","SEROF","32N",232,true,"41781",
97255,97255,"SK1805-20240910-ARN-PMI","2024-09-10","08:44:00","2024-09-10","12:15:00","SEROF","32N",211,false,"41781",
97255,97255,"SK0496-20240906-OSL-ARN","2024-09-06","13:58:00","2024-09-06","14:59:00","OYKAP","320",61,false,"11750",
97255,97255,"SK0351-20240906-TRD-OSL","2024-09-06","10:24:00","2024-09-06","11:20:00","SEROD","32N",56,true,"11750",
97255,97255,"SK0336-20240906-OSL-TRD","2024-09-06","09:03:00","2024-09-06","09:51:00","SEROD","32N",48,true,"11750",
97255,97255,"SK0341-20240906-TRD-OSL","2024-09-06","07:11:00","2024-09-06","08:15:00","SEROD","32N",64,false,"11750",
97255,97255,"SK0344-20240905-OSL-TRD","2024-09-05","13:00:00","2024-09-05","13:49:00","SERZE","32N",49,true,"11750",
97255,97255,"SK4107-20240905-BOO-OSL","2024-09-05","10:49:00","2024-09-05","12:17:00","SERZE","32N",88,true,"11750",
97255,97255,"SK4104-20240905-OSL-BOO","2024-09-05","08:43:00","2024-09-05","10:10:00","SERZE","32N",87,false,"11750",
97255,97255,"SK0208-20240905-KRS-OSL","2024-09-05","06:55:00","2024-09-05","07:48:00","SERZE","32N",53,false,"11750",
97255,97255,"SK0215-20240904-OSL-KRS","2024-09-04","14:35:00","2024-09-04","15:27:00","SERZX","32N",52,true,"11750",
97255,97255,"SK0260-20240904-BGO-OSL","2024-09-04","10:41:00","2024-09-04","11:34:00","OYKBT","319",53,false,"11750",
97255,97255,"SK0255-20240904-OSL-BGO","2024-09-04","09:20:00","2024-09-04","10:15:00","OYKBT","319",55,false,"11750",
97255,97255,"SK0244-20240904-BGO-OSL","2024-09-04","07:35:00","2024-09-04","08:42:00","OYKBT","319",67,true,"11750",
97255,97255,"SK0281-20240903-OSL-BGO","2024-09-03","17:58:00","2024-09-03","18:52:00","OYKBO","319",54,true,"11750",
97255,97255,"SK0842-20240903-ZRH-OSL","2024-09-03","14:25:00","2024-09-03","16:46:00","SERZX","32N",141,false,"11750",
97255,97255,"SK0841-20240903-OSL-ZRH","2024-09-03","11:20:00","2024-09-03","13:42:00","SERZX","32N",142,true,"11750",
97255,97255,"SK0483-20240903-ARN-OSL","2024-09-03","09:31:00","2024-09-03","10:38:00","SERZX","32N",67,false,"11750",
97255,97255,"SK2680-20240829-BER-ARN","2024-08-29","21:25:00","2024-08-29","22:55:00","SEROT","32N",90,false,"10316",
97255,97255,"SK2679-20240829-ARN-BER","2024-08-29","19:12:00","2024-08-29","20:47:00","SEROT","32N",95,true,"10316",
97255,97255,"SK1025-20240829-SFT-ARN","2024-08-29","17:08:00","2024-08-29","18:15:00","OYKAP","320",67,true,"10316",
97255,97255,"SK1018-20240828-ARN-SFT","2024-08-28","21:33:00","2024-08-28","22:40:00","SEROI","32N",67,false,"10316",
97255,97255,"SK1488-20240826-OSL-ARN","2024-08-26","21:06:00","2024-08-26","22:03:00","SEROT","32N",57,false,"10567",
97255,97255,"SK0493-20240826-ARN-OSL","2024-08-26","19:32:00","2024-08-26","20:26:00","SEROT","32N",54,true,"10567",
97255,97255,"SK0013-20240826-LLA-ARN","2024-08-26","17:23:00","2024-08-26","18:47:00","SEROT","32N",84,true,"10567",
97255,97255,"SK0012-20240826-ARN-LLA","2024-08-26","15:41:00","2024-08-26","16:54:00","SEROT","32N",73,false,"10567",
97255,97255,"SK0709-20240826-HEL-ARN","2024-08-26","14:39:00","2024-08-26","14:41:00","SEROT","32N",62,false,"10567",
