"Employee id","Crew id","Flight","Departure Date","Block off","Arrival Date","Block on","Aircraft Registration","Aircraft Type","Duration","Landing","PIC","SIC"
97255,97255,"SK1771-20251018-TLL-ARN","2025-10-18","06:17:00","2025-10-18","06:27:00","LNRGO","32N",70,false,"14635",
97255,97255,"SK1744-20251017-ARN-TLL","2025-10-17","14:05:00","2025-10-17","15:59:00","SEROX","32N",54,false,"14635",
97255,97255,"SK1491-20251017-TOS-ARN","2025-10-17","10:18:00","2025-10-17","12:19:00","SEROS","32N",121,false,"14635",
97255,97255,"SK1492-20251017-ARN-TOS","2025-10-17","07:53:00","2025-10-17","09:45:00","SEROS","32N",112,true,"14635",
97255,97255,"SK1771-20251017-TLL-ARN","2025-10-17","06:49:00","2025-10-17","06:44:00","SERUA","32N",55,true,"14635",
97255,97255,"SK1744-20251016-ARN-TLL","2025-10-16","13:57:00","2025-10-16","15:51:00","SERZB","32N",54,false,"14635",
97255,97255,"SK2646-20251016-HAM-ARN","2025-10-16","11:36:00","2025-10-16","13:02:00","SERZB","32N",86,true,"41558",
97255,97255,"SK2645-20251016-ARN-HAM","2025-10-16","09:22:00","2025-10-16","10:51:00","SERZB","32N",89,false,"41558",
97255,97255,"SK0003-20251016-LLA-ARN","2025-10-16","06:49:00","2025-10-16","08:19:00","SERZB","32N",90,false,"41558",
97255,97255,"SK0006-20251015-ARN-LLA","2025-10-15","10:08:00","2025-10-15","11:32:00","SERZB","32N",84,true,"41558",
97255,97255,"SK0480-20251015-OSL-ARN","2025-10-15","08:39:00","2025-10-15","09:39:00","SERZB","32N",60,true,"41558",
97255,97255,"SK0485-20251015-ARN-OSL","2025-10-15","06:53:00","2025-10-15","07:50:00","LNRGL","32N",57,false,"41558",
97255,97255,"SK1430-20250925-CPH-ARN","2025-09-25","19:09:00","2025-09-25","20:22:00","OYKAS","320",73,true,"41380",
97255,97255,"SK1429-20250925-ARN-CPH","2025-09-25","17:13:00","2025-09-25","18:19:00","OYKAS","320",66,false,"41380",
97255,97255,"SK1745-20250925-TLL-ARN","2025-09-25","16:30:00","2025-09-25","16:31:00","OYKAS","320",61,false,"41380",
97255,97255,"SK1772-20250924-ARN-TLL","2025-09-24","21:49:00","2025-09-24","23:48:00","SEDOZ","32N",59,true,"41380",
97255,97255,"SK1556-20250924-AMS-ARN","2025-09-24","18:54:00","2025-09-24","21:02:00","SEDOZ","32N",128,true,"41380",
97255,97255,"SK1555-20250924-ARN-AMS","2025-09-24","16:25:00","2025-09-24","18:13:00","SEDOZ","32N",108,false,"41380",
97255,97255,"SK1558-20250923-AMS-ARN","2025-09-23","21:28:00","2025-09-23","23:33:00","SERZD","32N",125,false,"22931",
97255,97255,"SK1557-20250923-ARN-AMS","2025-09-23","18:54:00","2025-09-23","20:51:00","SERZD","32N",117,true,"22931",
97255,97255,"SK1017-20250923-SFT-ARN","2025-09-23","15:46:00","2025-09-23","16:57:00","LNRGO","32N",71,true,"22931",
97255,97255,"SK1018-20250922-ARN-SFT","2025-09-22","21:41:00","2025-09-22","22:49:00","SEROS","32N",68,false,"22931",
97255,97255,"SK1021-20250922-SFT-ARN","2025-09-22","19:45:00","2025-09-22","20:51:00","SEROS","32N",66,false,"22931",
97255,97255,"SK1020-20250922-ARN-SFT","2025-09-22","18:09:00","2025-09-22","19:22:00","SEROS","32N",73,true,"22931",
97255,97255,"SK2065-20250922-OSD-ARN","2025-09-22","16:02:00","2025-09-22","17:02:00","SEROS","32N",60,true,"22931",
97255,97255,"SK2062-20250921-ARN-OSD","2025-09-21","21:49:00","2025-09-21","22:57:00","SEROT","32N",68,false,"22931",
97255,97255,"SK2690-20250921-MXP-ARN","2025-09-21","18:34:00","2025-09-21","21:07:00","SEROT","32N",153,false,"22931",
97255,97255,"SK2689-20250921-ARN-MXP","2025-09-21","14:46:00","2025-09-21","17:42:00","SEROT","32N",176,true,"22931",
97255,97255,"SK0536-20250917-DUB-ARN","2025-09-17","11:38:00","2025-09-17","15:05:00","SEROB","32N",147,true,"44236",
97255,97255,"SK0535-20250917-ARN-DUB","2025-09-17","09:03:00","2025-09-17","11:02:00","SEROB","32N",179,false,"44236",
97255,97255,"SK0075-20250917-OSD-ARN","2025-09-17","06:06:00","2025-09-17","07:10:00","SEROJ","32N",64,false,"44236",
97255,97255,"SK2064-20250916-ARN-OSD","2025-09-16","14:10:00","2025-09-16","15:06:00","LNRGO","32N",56,true,"44236",
97255,97255,"SK1420-20250916-CPH-ARN","2025-09-16","12:02:00","2025-09-16","13:09:00","LNRGO","32N",67,true,"44236",
97255,97255,"SK1208-20250916-AAL-CPH","2025-09-16","09:44:00","2025-09-16","10:28:00","SEROE","32N",44,true,"44236",
97255,97255,"SK1207-20250916-CPH-AAL","2025-09-16","08:30:00","2025-09-16","09:21:00","SEROE","32N",51,false,"44236",
97255,97255,"SK1202-20250916-AAL-CPH","2025-09-16","07:03:00","2025-09-16","07:55:00","SEROE","32N",52,true,"44236",
97255,97255,"SK1213-20250915-CPH-AAL","2025-09-15","13:12:00","2025-09-15","14:10:00","OYKBO","319",58,true,"44236",
97255,97255,"SK0453-20250915-OSL-CPH","2025-09-15","10:25:00","2025-09-15","11:30:00","SERZB","32N",65,true,"44236",
97255,97255,"SK0452-20250915-CPH-OSL","2025-09-15","08:36:00","2025-09-15","09:48:00","SERZB","32N",72,false,"44236",
97255,97255,"SK1228-20250915-AAL-CPH","2025-09-15","06:21:00","2025-09-15","07:21:00","SEROD","32N",60,false,"44236",
97255,97255,"SK1213-20250914-CPH-AAL","2025-09-14","14:02:00","2025-09-14","14:43:00","SEDOX","32N",41,true,"44236",
97255,97255,"SK0565-20250914-CPH-CPH","2025-09-14","08:23:00","2025-09-14","09:38:00","SEROR","32N",75,true,"44236",
97255,97255,"SK1407-20250913-ARN-CPH","2025-09-13","15:15:00","2025-09-13","16:21:00","OYKBP","319",66,false,"44236",
97255,97255,"SK1832-20250913-SPU-ARN","2025-09-13","10:11:00","2025-09-13","12:41:00","SEROS","32N",150,false,"44236",
97255,97255,"SK1831-20250913-ARN-SPU","2025-09-13","06:30:00","2025-09-13","09:21:00","SEROS","32N",171,true,"44236",
97255,97255,"SK0164-20250908-GOT-ARN","2025-09-08","18:08:00","2025-09-08","19:08:00","SEROB","32N",60,false,"44137",
97255,97255,"SK0163-20250908-ARN-GOT","2025-09-08","16:41:00","2025-09-08","17:33:00","SEROB","32N",52,true,"44137",
97255,97255,"SK0009-20250908-LLA-ARN","2025-09-08","13:27:00","2025-09-08","14:46:00","SEROF","32N",79,true,"44137",
97255,97255,"SK0020-20250907-ARN-LLA","2025-09-07","21:20:00","2025-09-07","22:31:00","SEROF","32N",71,true,"44137",
97255,97255,"SK0886-20250907-OSL-ARN","2025-09-07","19:50:00","2025-09-07","20:49:00","SEROF","32N",59,true,"44137",
97255,97255,"SK0885-20250907-ARN-OSL","2025-09-07","17:57:00","2025-09-07","18:58:00","SEROF","32N",61,true,"44137",
97255,97255,"SK7023-20250907-AJR-ARN","2025-09-07","16:03:00","2025-09-07","17:14:00","SEROT","32N",71,true,"18939",
97255,97255,"SK9074-20250907-LLA-AJR","2025-09-07","14:51:00","2025-09-07","15:25:00","SEROT","32N",34,false,"18939",
97255,97255,"SK0002-20250906-ARN-LLA","2025-09-06","18:17:00","2025-09-06","19:39:00","SEROG","32N",82,true,"15545",
97255,97255,"SK0011-20250906-LLA-ARN","2025-09-06","16:11:00","2025-09-06","17:33:00","SEROG","32N",82,false,"15545",
97255,97255,"SK0020-20250905-ARN-LLA","2025-09-05","21:43:00","2025-09-05","22:56:00","SEROF","32N",73,false,"15545",
97255,97255,"SK0019-20250905-LLA-ARN","2025-09-05","19:37:00","2025-09-05","21:02:00","SEROF","32N",85,true,"15545",
97255,97255,"SK0016-20250905-ARN-LLA","2025-09-05","17:58:00","2025-09-05","19:12:00","SEROF","32N",74,false,"15545",
97255,97255,"SK1460-20250901-CPH-OSL","2025-09-01","15:36:00","2025-09-01","16:46:00","SEROF","32N",70,false,"19032",
97255,97255,"SK1469-20250901-OSL-CPH","2025-09-01","13:34:00","2025-09-01","14:46:00","SEROF","32N",72,true,"19032",
97255,97255,"SK0260-20250901-BGO-OSL","2025-09-01","10:33:00","2025-09-01","11:21:00","SERZE","32N",48,false,"31815",
97255,97255,"SK0255-20250901-OSL-BGO","2025-09-01","09:11:00","2025-09-01","10:03:00","SERZE","32N",52,false,"31815",
97255,97255,"SK4008-20250901-SVG-OSL","2025-09-01","07:23:00","2025-09-01","08:23:00","SERZD","32N",60,true,"31815",
97255,97255,"SK7372-20250831-RHO-SVG","2025-08-31","13:49:00","2025-08-31","16:52:00","SEROJ","32N",243,true,"31815",
97255,97255,"SK7371-20250831-SVG-RHO","2025-08-31","07:18:00","2025-08-31","12:20:00","SEROJ","32N",242,false,"31815",
