"Employee id","Crew id","Flight","Departure Date","Block off","Arrival Date","Block on","Aircraft Registration","Aircraft Type","Duration","Landing","PIC","SIC"
79276,79276,"SK1589-20241206-ARN-BRU","2024-12-06","16:02:00","2024-12-06","18:04:00","EISID","32N",122,false,"48327",
79276,79276,"SK0158-20241206-GOT-ARN","2024-12-06","12:37:00","2024-12-06","13:38:00","EISIX","32N",61,false,"48327",
79276,79276,"SK0157-20241206-ARN-GOT","2024-12-06","10:57:00","2024-12-06","11:54:00","EISIX","32N",57,true,"48327",
79276,79276,"SK0409-20241205-ARN-CPH","2024-12-05","16:09:00","2024-12-05","17:23:00","EISIZ","32N",74,true,"75350",
79276,79276,"SK0007-20241205-LLA-ARN","2024-12-05","11:28:00","2024-12-05","12:47:00","EISIV","32N",79,false,"75350",
79276,79276,"SK0006-20241205-ARN-LLA","2024-12-05","09:41:00","2024-12-05","10:59:00","EISIV","32N",78,true,"75350",
79276,79276,"SK1484-20241204-OSL-ARN","2024-12-04","18:36:00","2024-12-04","19:33:00","EISCD","32N",57,false,"41782",
79276,79276,"SK0499-20241204-ARN-OSL","2024-12-04","16:57:00","2024-12-04","17:54:00","EISCD","32N",57,true,"41782",
79276,79276,"SK0534-20241203-LHR-ARN","2024-12-03","21:00:00","2024-12-04","00:17:00","EISIZ","32N",137,false,"93511",
79276,79276,"SK0533-20241203-ARN-LHR","2024-12-03","18:51:00","2024-12-03","20:15:00","EISIZ","32N",144,true,"93511",
79276,79276,"SK0035-20241203-UME-ARN","2024-12-03","15:51:00","2024-12-03","16:56:00","EISIK","32N",65,true,"93016",
79276,79276,"SK0034-20241203-ARN-UME","2024-12-03","14:10:00","2024-12-03","15:12:00","EISIK","32N",62,false,"93016",
79276,79276,"SK2064-20241129-ARN-OSD","2024-11-29","14:37:00","2024-11-29","15:43:00","EISIF","32N",66,true,"11583",
79276,79276,"SK2678-20241129-BER-ARN","2024-11-29","11:44:00","2024-11-29","13:30:00","EISIF","32N",106,false,"11583",
79276,79276,"SK2677-20241129-ARN-BER","2024-11-29","09:26:00","2024-11-29","10:48:00","EISIF","32N",82,true,"11583",
79276,79276,"SK0701-20241129-HEL-ARN","2024-11-29","07:03:00","2024-11-29","07:03:00","EISIZ","32N",60,false,"11583",
79276,79276,"SK0716-20241128-ARN-HEL","2024-11-28","13:56:00","2024-11-28","15:51:00","EISIP","32N",55,true,"11583",
79276,79276,"SK0106-20241128-MMX-ARN","2024-11-28","10:05:00","2024-11-28","11:10:00","EISIY","32N",65,false,"94172",
79276,79276,"SK0105-20241128-ARN-MMX","2024-11-28","08:23:00","2024-11-28","09:34:00","EISIY","32N",71,false,"94172",
79276,79276,"SK0130-20241128-MMX-ARN","2024-11-28","06:04:00","2024-11-28","07:09:00","EISIY","32N",65,true,"94172",
