"Employee id","Crew id","Flight","Departure Date","Block off","Arrival Date","Block on","Aircraft Registration","Aircraft Type","Duration","Landing","PIC","SIC"
97168,97168,"SK1806-20241117-PMI-ARN","2024-11-17","11:07:00","2024-11-17","14:47:00","EISCB","32N",220,false,"75350",
97168,97168,"SK1805-20241117-ARN-PMI","2024-11-17","06:04:00","2024-11-17","09:43:00","EISCB","32N",219,false,"75350",
97168,97168,"SK0556-20241114-AMS-ARN","2024-11-14","11:10:00","2024-11-14","13:26:00","EISIL","32N",136,true,"11583",
97168,97168,"SK1553-20241114-ARN-AMS","2024-11-14","08:05:00","2024-11-14","10:00:00","EISIL","32N",115,false,"11583",
97168,97168,"SK1011-20241114-SFT-ARN","2024-11-14","06:06:00","2024-11-14","07:17:00","EISIL","32N",71,false,"11583",
97168,97168,"SK1016-20241113-ARN-SFT","2024-11-13","14:08:00","2024-11-13","15:16:00","EISIX","32N",68,true,"11583",
97168,97168,"SK0556-20241113-AMS-ARN","2024-11-13","11:09:00","2024-11-13","13:16:00","EISIX","32N",127,true,"11583",
97168,97168,"SK1553-20241113-ARN-AMS","2024-11-13","08:06:00","2024-11-13","10:05:00","EISIX","32N",119,false,"11583",
97168,97168,"SK0027-20241113-UME-ARN","2024-11-13","06:14:00","2024-11-13","07:20:00","EISIX","32N",66,true,"11583",
97168,97168,"SK0034-20241112-ARN-UME","2024-11-12","14:16:00","2024-11-12","15:25:00","EISCE","32N",69,false,"11583",
97168,97168,"SK0556-20241112-AMS-ARN","2024-11-12","11:12:00","2024-11-12","13:23:00","EISIL","32N",131,true,"11583",
97168,97168,"SK1553-20241112-ARN-AMS","2024-11-12","08:25:00","2024-11-12","10:31:00","EISIL","32N",126,true,"11583",
97168,97168,"SK0027-20241112-UME-ARN","2024-11-12","06:14:00","2024-11-12","07:24:00","EISIL","32N",70,false,"11583",
97168,97168,"SK2026-20241111-ARN-UME","2024-11-11","11:42:00","2024-11-11","12:44:00","EISIE","32N",62,true,"11583",
97168,97168,"SK2023-20241111-UME-ARN","2024-11-11","09:45:00","2024-11-11","10:49:00","EISIE","32N",64,false,"11583",
97168,97168,"SK0024-20241111-ARN-UME","2024-11-11","08:13:00","2024-11-11","09:15:00","EISIE","32N",62,false,"11583",
97168,97168,"SK0035-20241103-UME-ARN","2024-11-03","17:40:00","2024-11-03","18:45:00","EISIR","32N",65,true,"10155",
97168,97168,"SK0034-20241103-ARN-UME","2024-11-03","15:51:00","2024-11-03","17:00:00","EISIR","32N",69,false,"10155",
97168,97168,"SK0574-20241103-CDG-ARN","2024-11-03","12:37:00","2024-11-03","15:07:00","EISIR","32N",150,false,"10155",
97168,97168,"SK0573-20241103-ARN-CDG","2024-11-03","09:08:00","2024-11-03","11:41:00","EISIR","32N",153,true,"10155",
97168,97168,"SK1834-20241101-ATH-ARN","2024-11-01","11:45:00","2024-11-01","14:28:00","EISIZ","32N",223,false,"12999",
97168,97168,"SK1833-20241101-ARN-ATH","2024-11-01","06:22:00","2024-11-01","10:54:00","EISIZ","32N",212,true,"12999",
